code,WHERE1_프로젝트,WHERE2_동,WHERE3_층,HOW1_공사,HOW2_대공종,HOW3_작업명,HOW4_품명,HOW5_규격,HOW6_세부작업명,WHEN1_시작일,WHEN2종료일,WHEN3_기간(일),WHO1_하도급업체,R1_단위,R2_수량,R3_재료비_단가,R4_노무비_단가,R5_경비_단가,R6_합계_단가,R7_재료비_금액,R8_노무비_금액,R9_경비_금액,R10_합계_금액
인천_03846,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,유리문,"강화유리문, 12*1100*2100mm, 투명, 손보호",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.13,280982.0,0.0,0.0,280982.0,36663.0,0.0,0.0,36663.0
인천_03847,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,유리문,"강화유리문, 12*1100*2100mm, 투명, 손보호",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.111,280982.0,0.0,0.0,280982.0,31065.0,0.0,0.0,31065.0
인천_03848,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,유리문,"강화유리문, 12*1100*2100mm, 투명, 손보호",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.18,280982.0,0.0,0.0,280982.0,50551.0,0.0,0.0,50551.0
인천_03849,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,유리문,"강화유리문, 12*1100*2100mm, 투명, 손보호",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.174,280982.0,0.0,0.0,280982.0,48958.0,0.0,0.0,48958.0
인천_03850,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,유리문,"강화유리문, 12*1100*2400mm, 투명, 손보호",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.596,353235.0,0.0,0.0,353235.0,210397.0,0.0,0.0,210397.0
인천_03851,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,유리문,"강화유리문, 12*1100*2400mm, 투명, 손보호",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.619,353235.0,0.0,0.0,353235.0,218584.0,0.0,0.0,218584.0
인천_03852,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,유리문,"강화유리문, 12*1100*2400mm, 투명, 손보호",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.391,353235.0,0.0,0.0,353235.0,138273.0,0.0,0.0,138273.0
인천_03853,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,유리문,"강화유리문, 12*1100*2400mm, 투명, 손보호",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.332,353235.0,0.0,0.0,353235.0,117160.0,0.0,0.0,117160.0
인천_03854,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,유리문,"강화유리문, 12*1100*2400mm, 투명, 손보호",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.54,353235.0,0.0,0.0,353235.0,190648.0,0.0,0.0,190648.0
인천_03855,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,유리문,"강화유리문, 12*1100*2400mm, 투명, 손보호",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,개,0.522,353235.0,0.0,0.0,353235.0,184643.0,0.0,0.0,184643.0
인천_03856,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,강화유리,"강화유리, 투명, 10mm",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.169,34000.0,0.0,0.0,34000.0,141760.0,0.0,0.0,141760.0
인천_03857,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,강화유리,"강화유리, 투명, 10mm",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.332,34000.0,0.0,0.0,34000.0,147276.0,0.0,0.0,147276.0
인천_03858,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,강화유리,"강화유리, 투명, 10mm",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,2.74,34000.0,0.0,0.0,34000.0,93165.0,0.0,0.0,93165.0
인천_03859,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,강화유리,"강화유리, 투명, 10mm",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,2.322,34000.0,0.0,0.0,34000.0,78939.0,0.0,0.0,78939.0
인천_03860,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,강화유리,"강화유리, 투명, 10mm",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,3.778,34000.0,0.0,0.0,34000.0,128454.0,0.0,0.0,128454.0
인천_03861,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,강화유리,"강화유리, 투명, 10mm",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,3.659,34000.0,0.0,0.0,34000.0,124406.0,0.0,0.0,124406.0
인천_03862,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,강화유리,"강화유리, 투명, 12mm",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.199,42000.0,0.0,0.0,42000.0,8339.0,0.0,0.0,8339.0
인천_03863,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,강화유리,"강화유리, 투명, 12mm",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.206,42000.0,0.0,0.0,42000.0,8663.0,0.0,0.0,8663.0
인천_03864,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,강화유리,"강화유리, 투명, 12mm",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.13,42000.0,0.0,0.0,42000.0,5480.0,0.0,0.0,5480.0
인천_03865,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,강화유리,"강화유리, 투명, 12mm",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.111,42000.0,0.0,0.0,42000.0,4643.0,0.0,0.0,4643.0
인천_03866,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,강화유리,"강화유리, 투명, 12mm",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.18,42000.0,0.0,0.0,42000.0,7556.0,0.0,0.0,7556.0
인천_03867,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,강화유리,"강화유리, 투명, 12mm",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.174,42000.0,0.0,0.0,42000.0,7319.0,0.0,0.0,7319.0
인천_03868,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,복층유리,"복층유리, 로이, 투명 일면반강화, 24mm, 5CL+14AR+5CL",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,19.854,55000.0,0.0,0.0,55000.0,1091988.0,0.0,0.0,1091988.0
인천_03869,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,복층유리,"복층유리, 로이, 투명 일면반강화, 24mm, 5CL+14AR+5CL",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,20.627,55000.0,0.0,0.0,55000.0,1134477.0,0.0,0.0,1134477.0
인천_03870,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,복층유리,"복층유리, 로이, 투명 일면반강화, 24mm, 5CL+14AR+5CL",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,13.048,55000.0,0.0,0.0,55000.0,717654.0,0.0,0.0,717654.0
인천_03871,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,복층유리,"복층유리, 로이, 투명 일면반강화, 24mm, 5CL+14AR+5CL",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,11.056,55000.0,0.0,0.0,55000.0,608073.0,0.0,0.0,608073.0
인천_03872,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,복층유리,"복층유리, 로이, 투명 일면반강화, 24mm, 5CL+14AR+5CL",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,17.991,55000.0,0.0,0.0,55000.0,989488.0,0.0,0.0,989488.0
인천_03873,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,복층유리,"복층유리, 로이, 투명 일면반강화, 24mm, 5CL+14AR+5CL",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,17.424,55000.0,0.0,0.0,55000.0,958320.0,0.0,0.0,958320.0
인천_03874,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,복층유리,"복층유리, 로이, 투명,26mm(6LE+14AR+6LE)",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.765,56000.0,0.0,0.0,56000.0,266842.0,0.0,0.0,266842.0
인천_03875,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,복층유리,"복층유리, 로이, 투명,26mm(6LE+14AR+6LE)",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.95,56000.0,0.0,0.0,56000.0,277225.0,0.0,0.0,277225.0
인천_03876,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,복층유리,"복층유리, 로이, 투명,26mm(6LE+14AR+6LE)",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,3.132,56000.0,0.0,0.0,56000.0,175369.0,0.0,0.0,175369.0
인천_03877,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,복층유리,"복층유리, 로이, 투명,26mm(6LE+14AR+6LE)",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,2.653,56000.0,0.0,0.0,56000.0,148591.0,0.0,0.0,148591.0
인천_03878,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,복층유리,"복층유리, 로이, 투명,26mm(6LE+14AR+6LE)",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.318,56000.0,0.0,0.0,56000.0,241795.0,0.0,0.0,241795.0
인천_03879,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,복층유리,"복층유리, 로이, 투명,26mm(6LE+14AR+6LE)",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.182,56000.0,0.0,0.0,56000.0,234178.0,0.0,0.0,234178.0
인천_03880,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,에칭시트마감,SSD 강화유리면,창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.993,21048.0,17655.0,353.0,39056.0,20895.0,17526.0,350.0,38772.0
인천_03881,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,에칭시트마감,SSD 강화유리면,창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,1.031,21048.0,17655.0,353.0,39056.0,21708.0,18208.0,364.0,40280.0
인천_03882,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,에칭시트마감,SSD 강화유리면,창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.652,21048.0,17655.0,353.0,39056.0,13732.0,11518.0,230.0,25481.0
인천_03883,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,에칭시트마감,SSD 강화유리면,창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.553,21048.0,17655.0,353.0,39056.0,11635.0,9760.0,195.0,21590.0
인천_03884,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,에칭시트마감,SSD 강화유리면,창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.9,21048.0,17655.0,353.0,39056.0,18933.0,15881.0,318.0,35132.0
인천_03885,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,에칭시트마감,SSD 강화유리면,창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.871,21048.0,17655.0,353.0,39056.0,18337.0,15382.0,308.0,34025.0
인천_03886,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,유리주위 코킹,"5*5, 실리콘",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,75.844,383.0,0.0,0.0,383.0,29048.0,0.0,0.0,29048.0
인천_03887,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,유리주위 코킹,"5*5, 실리콘",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,78.795,383.0,0.0,0.0,383.0,30178.0,0.0,0.0,30178.0
인천_03888,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,유리주위 코킹,"5*5, 실리콘",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,49.844,383.0,0.0,0.0,383.0,19090.0,0.0,0.0,19090.0
인천_03889,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,유리주위 코킹,"5*5, 실리콘",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,42.233,383.0,0.0,0.0,383.0,16175.0,0.0,0.0,16175.0
인천_03890,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,유리주위 코킹,"5*5, 실리콘",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,68.724,383.0,0.0,0.0,383.0,26321.0,0.0,0.0,26321.0
인천_03891,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,유리주위 코킹,"5*5, 실리콘",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,66.56,383.0,0.0,0.0,383.0,25494.0,0.0,0.0,25494.0
인천_03892,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,구조용 코킹,"5*16, 실리콘",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,74.454,2295.0,0.0,0.0,2295.0,170871.0,0.0,0.0,170871.0
인천_03893,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,구조용 코킹,"5*16, 실리콘",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,77.351,2295.0,0.0,0.0,2295.0,177520.0,0.0,0.0,177520.0
인천_03894,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,구조용 코킹,"5*16, 실리콘",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,48.931,2295.0,0.0,0.0,2295.0,112297.0,0.0,0.0,112297.0
인천_03895,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,구조용 코킹,"5*16, 실리콘",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,41.46,2295.0,0.0,0.0,2295.0,95150.0,0.0,0.0,95150.0
인천_03896,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,구조용 코킹,"5*16, 실리콘",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,67.465,2295.0,0.0,0.0,2295.0,154832.0,0.0,0.0,154832.0
인천_03897,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,구조용 코킹,"5*16, 실리콘",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,65.339,2295.0,0.0,0.0,2295.0,149955.0,0.0,0.0,149955.0
인천_03898,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,창호유리설치 / 판유리,유리두께 12mm 이하,창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.169,0.0,31833.0,0.0,31833.0,0.0,132725.0,0.0,132725.0
인천_03899,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,창호유리설치 / 판유리,유리두께 12mm 이하,창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,4.332,0.0,31833.0,0.0,31833.0,0.0,137889.0,0.0,137889.0
인천_03900,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,창호유리설치 / 판유리,유리두께 12mm 이하,창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,2.74,0.0,31833.0,0.0,31833.0,0.0,87227.0,0.0,87227.0
인천_03901,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,창호유리설치 / 판유리,유리두께 12mm 이하,창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,2.322,0.0,31833.0,0.0,31833.0,0.0,73908.0,0.0,73908.0
인천_03902,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,창호유리설치 / 판유리,유리두께 12mm 이하,창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,3.778,0.0,31833.0,0.0,31833.0,0.0,120267.0,0.0,120267.0
인천_03903,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,창호유리설치 / 판유리,유리두께 12mm 이하,창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,3.659,0.0,31833.0,0.0,31833.0,0.0,116477.0,0.0,116477.0
인천_03904,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,창호유리설치 / 복층유리,유리두께 24mm 이하,창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,24.421,780.0,25201.0,0.0,25981.0,19048.0,615429.0,0.0,634477.0
인천_03905,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,창호유리설치 / 복층유리,유리두께 24mm 이하,창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,25.371,780.0,25201.0,0.0,25981.0,19789.0,639375.0,0.0,659165.0
인천_03906,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,창호유리설치 / 복층유리,유리두께 24mm 이하,창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,16.049,780.0,25201.0,0.0,25981.0,12518.0,404460.0,0.0,416978.0
인천_03907,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,창호유리설치 / 복층유리,유리두께 24mm 이하,창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,13.599,780.0,25201.0,0.0,25981.0,10607.0,342701.0,0.0,353308.0
인천_03908,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,창호유리설치 / 복층유리,유리두께 24mm 이하,창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,22.129,780.0,25201.0,0.0,25981.0,17260.0,557662.0,0.0,574922.0
인천_03909,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,창호유리설치 / 복층유리,유리두께 24mm 이하,창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,21.431,780.0,25201.0,0.0,25981.0,16718.0,540096.0,0.0,556813.0
인천_03910,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,복층유리주위 코킹,"5*5, 실리콘",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,21.443,383.0,0.0,0.0,383.0,8213.0,0.0,0.0,8213.0
인천_03911,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,복층유리주위 코킹,"5*5, 실리콘",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,22.277,383.0,0.0,0.0,383.0,8532.0,0.0,0.0,8532.0
인천_03912,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,복층유리주위 코킹,"5*5, 실리콘",창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,14.092,383.0,0.0,0.0,383.0,5397.0,0.0,0.0,5397.0
인천_03913,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,복층유리주위 코킹,"5*5, 실리콘",창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,11.94,383.0,0.0,0.0,383.0,4573.0,0.0,0.0,4573.0
인천_03914,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,복층유리주위 코킹,"5*5, 실리콘",창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,19.43,383.0,0.0,0.0,383.0,7442.0,0.0,0.0,7442.0
인천_03915,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,복층유리주위 코킹,"5*5, 실리콘",창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,18.818,383.0,0.0,0.0,383.0,7207.0,0.0,0.0,7207.0
인천_03916,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,웨더코킹,,창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,58.173,3996.0,3587.0,0.0,7583.0,232460.0,208667.0,0.0,441127.0
인천_03917,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,웨더코킹,,창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,60.437,3996.0,3587.0,0.0,7583.0,241505.0,216786.0,0.0,458291.0
인천_03918,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,웨더코킹,,창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,38.231,3996.0,3587.0,0.0,7583.0,152773.0,137136.0,0.0,289909.0
인천_03919,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,웨더코킹,,창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,32.394,3996.0,3587.0,0.0,7583.0,129445.0,116196.0,0.0,245641.0
인천_03920,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,웨더코킹,,창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,52.713,3996.0,3587.0,0.0,7583.0,210640.0,189081.0,0.0,399721.0
인천_03921,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,웨더코킹,,창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,51.052,3996.0,3587.0,0.0,7583.0,204005.0,183125.0,0.0,387130.0
인천_03922,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,노턴테이프,,창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,74.454,150.0,0.0,0.0,150.0,11168.0,0.0,0.0,11168.0
인천_03923,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,노턴테이프,,창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,77.351,150.0,0.0,0.0,150.0,11603.0,0.0,0.0,11603.0
인천_03924,인천소방학교,03_소방종합훈련탑,04_F2,A_건축공사,A14_유리공사,소방종합훈련탑 2F 유리공사,노턴테이프,,창호(2F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,48.931,150.0,0.0,0.0,150.0,7340.0,0.0,0.0,7340.0
인천_03925,인천소방학교,03_소방종합훈련탑,05_F3,A_건축공사,A14_유리공사,소방종합훈련탑 3F 유리공사,노턴테이프,,창호(3F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,41.46,150.0,0.0,0.0,150.0,6219.0,0.0,0.0,6219.0
인천_03926,인천소방학교,03_소방종합훈련탑,06_F4,A_건축공사,A14_유리공사,소방종합훈련탑 4F 유리공사,노턴테이프,,창호(4F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,67.465,150.0,0.0,0.0,150.0,10120.0,0.0,0.0,10120.0
인천_03927,인천소방학교,03_소방종합훈련탑,07_F5,A_건축공사,A14_유리공사,소방종합훈련탑 5F 유리공사,노턴테이프,,창호(5F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M,65.339,150.0,0.0,0.0,150.0,9800.0,0.0,0.0,9800.0
인천_03928,인천소방학교,03_소방종합훈련탑,02_B1,A_건축공사,A14_유리공사,소방종합훈련탑 B1 유리공사,방습거울설치 - 합판 12mm+STS 1.5mm,"5mm, 틀 포함",창호(B1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.596,50471.0,58966.0,343.0,109780.0,30062.0,35122.0,204.0,65388.0
인천_03929,인천소방학교,03_소방종합훈련탑,03_F1,A_건축공사,A14_유리공사,소방종합훈련탑 1F 유리공사,방습거울설치 - 합판 12mm+STS 1.5mm,"5mm, 틀 포함",창호(1F),2026-11-01,2027-03-31,150,한솔창호유리㈜,M2,0.619,50471.0,58966.0,343.0,109780.0,31232.0,36488.0,212.0,67932.0
